Chr,Locus,Meth.x,end.x,width,strand,gene_id,combined,feature,transplant_logFC,logCPM,LR,PValue,FDR,Sig,Dir,Sig_Dir,Treat,Description,start,end.y,GO_terms
NW_026262668.1,1402128,1,1402129,2,*,LOC127729054,NW_026262668.1-1402128,intron,-5.016724559544047,2.9778907140474624,16.587307029424135,4.646093246159828e-5,0.028440520287043917,TRUE,Down,TRUE_Down,Transplant,putative protein-lysine deacylase ABHD14B,1390831,1404173,GO:0005737
NW_026262668.1,5324725,1,5324726,2,*,NA,NW_026262668.1-5324725,interg,4.673792295307675,4.045606994791885,18.799332705759966,1.4521792417138966e-5,0.013739408440492122,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262668.1,5324727,1,5324728,2,*,NA,NW_026262668.1-5324727,interg,4.483402029882213,4.045606994791885,17.59775749082026,2.729099749461522e-5,0.021125988727245776,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262668.1,5324735,1,5324736,2,*,NA,NW_026262668.1-5324735,interg,4.303575150353719,4.041966787217521,16.713956817272813,4.3460095140597305e-5,0.028115544841722177,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262668.1,5324738,1,5324739,2,*,NA,NW_026262668.1-5324738,interg,4.581507799520214,4.045606994791885,17.767446558240245,2.496178647175641e-5,0.019721355340716746,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262668.1,5324762,1,5324763,2,*,NA,NW_026262668.1-5324762,interg,4.201194012934814,4.028723390385069,15.701341925582252,7.417152950709954e-5,0.0359760084513043,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262668.1,5324903,1,5324904,2,*,NA,NW_026262668.1-5324903,interg,4.478004232285622,2.9014519679558752,16.186169501587347,5.7411754619129265e-5,0.0309845579365605,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262668.1,5324910,1,5324911,2,*,NA,NW_026262668.1-5324910,interg,4.159231305210582,2.9657597913503966,15.10759229436163,1.0155403492139508e-4,0.04347874312981024,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262668.1,14763639,1,14763640,2,*,NA,NW_026262668.1-14763639,interg,2.3974545405371406,2.9820400838102707,14.677552391807335,1.2755640068987526e-4,0.047243991334859604,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262668.1,27834023,1,27834024,2,*,LOC127729618,NW_026262668.1-27834023,intron,4.1451946260062815,2.6643288013052806,15.97159245202835,6.430013911429004e-5,0.03375140726823789,TRUE,Up,TRUE_Up,Transplant,matrilysin-like,27821828,27839744,GO:0004222;GO:0006508;GO:0008270;GO:0030198;GO:0030574;GO:0031012
NW_026262668.1,27834026,1,27834027,2,*,LOC127729618,NW_026262668.1-27834026,intron,4.931484587735897,2.666539453934468,16.734253413874107,4.299763887813988e-5,0.028115544841722177,TRUE,Up,TRUE_Up,Transplant,matrilysin-like,27821828,27839744,GO:0004222;GO:0006508;GO:0008270;GO:0030198;GO:0030574;GO:0031012
NW_026262668.1,27834053,1,27834054,2,*,LOC127729618,NW_026262668.1-27834053,intron,4.708259779764179,2.6718866947105715,19.077028728582686,1.2554696847952892e-5,0.012659759837364708,TRUE,Up,TRUE_Up,Transplant,matrilysin-like,27821828,27839744,GO:0004222;GO:0006508;GO:0008270;GO:0030198;GO:0030574;GO:0031012
NW_026262668.1,30936165,1,30936166,2,*,NA,NW_026262668.1-30936165,interg,4.25706823689884,3.3772061269231632,14.901941796210188,1.132463576440548e-4,0.04473581373407105,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262668.1,37840271,1,37840272,2,*,LOC127728954,NW_026262668.1-37840271,intron,2.990488664725146,3.2988307589994603,15.594752583145816,7.847206049642738e-5,0.03622761944701331,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127728954,37833374,37898071,GO:0004563;GO:0005975;GO:0006689;GO:0016020;GO:0030203;GO:0030247
NW_026262668.1,37840275,1,37840276,2,*,LOC127728954,NW_026262668.1-37840275,intron,2.990488664725146,3.2988307589994603,15.594752583145816,7.847206049642738e-5,0.03622761944701331,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127728954,37833374,37898071,GO:0004563;GO:0005975;GO:0006689;GO:0016020;GO:0030203;GO:0030247
NW_026262668.1,37840279,1,37840280,2,*,LOC127728954,NW_026262668.1-37840279,intron,2.8769069013597908,3.2988307589994603,14.835000428636926,1.1733752536736722e-4,0.04473770444802764,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127728954,37833374,37898071,GO:0004563;GO:0005975;GO:0006689;GO:0016020;GO:0030203;GO:0030247
NW_026262668.1,37840283,1,37840284,2,*,LOC127728954,NW_026262668.1-37840283,intron,2.8769069013597908,3.2988307589994603,14.835000428636926,1.1733752536736722e-4,0.04473770444802764,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127728954,37833374,37898071,GO:0004563;GO:0005975;GO:0006689;GO:0016020;GO:0030203;GO:0030247
NW_026262668.1,45313401,1,45313402,2,*,LOC127727976,NW_026262668.1-45313401,intron,-4.9187349613553755,3.72691963933902,14.935914145436275,1.1122534615828642e-4,0.04435926360207744,TRUE,Down,TRUE_Down,Transplant,general transcriptional corepressor trfA-like,45271896,45415257,GO:0005515;GO:0007165
NW_026262668.1,45313416,1,45313417,2,*,LOC127727976,NW_026262668.1-45313416,intron,-4.9187349613553755,3.72691963933902,14.935914145436275,1.1122534615828642e-4,0.04435926360207744,TRUE,Down,TRUE_Down,Transplant,general transcriptional corepressor trfA-like,45271896,45415257,GO:0005515;GO:0007165
NW_026262668.1,63046126,1,63046127,2,*,LOC127730193,NW_026262668.1-63046126,intron,-4.305968106513721,2.7690694484851175,14.553019543247851,1.3627008953329367e-4,0.04949381318233883,TRUE,Down,TRUE_Down,Transplant,NMDA receptor synaptonuclear signaling and neuronal migration factor-like,63044835,63072638,GO:0005634;GO:0005737;GO:0048168;GO:2001222
NW_026262668.1,63162742,1,63162743,2,*,NA,NW_026262668.1-63162742,interg,4.117064300946782,4.533266937159013,17.90359667563545,2.323815300579782e-5,0.019149237567229267,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262668.1,64590343,1,64590344,2,*,LOC127730255,NW_026262668.1-64590343,intron,5.1209098519788805,2.4504204607999505,28.56811668263736,9.045947814726244e-8,9.168686252440118e-4,TRUE,Up,TRUE_Up,Transplant,cysteine sulfinic acid decarboxylase-like,64567122,64596347,GO:0005737;GO:0016831;GO:0019752;GO:0030170
NW_026262668.1,64590353,1,64590354,2,*,LOC127730255,NW_026262668.1-64590353,intron,4.839721869614554,2.4569085775077255,24.16387830611143,8.847626515134584e-7,0.0024215953771923354,TRUE,Up,TRUE_Up,Transplant,cysteine sulfinic acid decarboxylase-like,64567122,64596347,GO:0005737;GO:0016831;GO:0019752;GO:0030170
NW_026262668.1,64590376,1,64590377,2,*,LOC127730255,NW_026262668.1-64590376,intron,4.8636595731143,2.465880400933871,24.249468554353804,8.463043149184876e-7,0.0024099449181482625,TRUE,Up,TRUE_Up,Transplant,cysteine sulfinic acid decarboxylase-like,64567122,64596347,GO:0005737;GO:0016831;GO:0019752;GO:0030170
NW_026262668.1,64590381,1,64590382,2,*,LOC127730255,NW_026262668.1-64590381,intron,4.8636595731143,2.465880400933871,24.249468554353804,8.463043149184876e-7,0.0024099449181482625,TRUE,Up,TRUE_Up,Transplant,cysteine sulfinic acid decarboxylase-like,64567122,64596347,GO:0005737;GO:0016831;GO:0019752;GO:0030170
NW_026262668.1,95769453,1,95769454,2,*,NA,NW_026262668.1-95769453,interg,-5.719697886414509,3.0846337186017143,14.984494288640137,1.0839821945548211e-4,0.04435926360207744,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262668.1,95769473,1,95769474,2,*,NA,NW_026262668.1-95769473,interg,-5.852965389024022,3.1282337596615757,15.207140796136386,9.633843916611371e-5,0.04243099209157638,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262668.1,95769478,1,95769479,2,*,NA,NW_026262668.1-95769478,interg,-6.318187443090681,3.1282337596615757,19.48298655363905,1.0149971313987118e-5,0.010955678896038264,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262668.1,95769524,1,95769525,2,*,NA,NW_026262668.1-95769524,interg,-6.26337532243129,3.106727177943626,19.281218635547113,1.1281058957181116e-5,0.012007433808924056,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262668.1,100756770,1,100756771,2,*,LOC127730581,NW_026262668.1-100756770,intron,3.345607925927449,2.7859213574430055,16.206334371198515,5.6803859175700025e-5,0.0309845579365605,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127730581,100734618,100787807,NA
NW_026262668.1,100756878,1,100756879,2,*,LOC127730581,NW_026262668.1-100756878,intron,2.8903498366403624,2.9125996838279278,17.340993567799178,3.1237514322303835e-5,0.022799220453372158,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127730581,100734618,100787807,NA
NW_026262668.1,100756888,1,100756889,2,*,LOC127730581,NW_026262668.1-100756888,intron,2.8262100679693947,2.8754271652327996,17.465099144036007,2.9263075892416796e-5,0.021772864894089843,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127730581,100734618,100787807,NA
NW_026262668.1,100757241,1,100757242,2,*,LOC127730581,NW_026262668.1-100757241,intron,2.6650790707817418,3.0433626340125044,15.898600977849664,6.682809781591514e-5,0.03446445643416073,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127730581,100734618,100787807,NA
NW_026262668.1,100757255,1,100757256,2,*,LOC127730581,NW_026262668.1-100757255,intron,2.7799796922953735,3.0565430997800105,15.825619055826492,6.94556955506576e-5,0.03525037539218673,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127730581,100734618,100787807,NA
NW_026262668.1,100757292,1,100757293,2,*,LOC127730581,NW_026262668.1-100757292,intron,2.792924043343962,3.063627622410879,15.893520644276704,6.700772494245458e-5,0.03446445643416073,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127730581,100734618,100787807,NA
NW_026262668.1,112451818,1,112451819,2,*,LOC127728568,NW_026262668.1-112451818,intron,-4.979829381054464,3.175679423089594,14.95730492327775,1.0997147575490748e-4,0.04435926360207744,TRUE,Down,TRUE_Down,Transplant,receptor-type tyrosine-protein phosphatase kappa-like,112424593,112503436,GO:0004725;GO:0005515;GO:0006470
NW_026262668.1,112451856,1,112451857,2,*,LOC127728568,NW_026262668.1-112451856,intron,-5.812835208825692,3.1175599538848413,18.216896807572137,1.9712226505598718e-5,0.017565885935849575,TRUE,Down,TRUE_Down,Transplant,receptor-type tyrosine-protein phosphatase kappa-like,112424593,112503436,GO:0004725;GO:0005515;GO:0006470
NW_026262668.1,112451863,1,112451864,2,*,LOC127728568,NW_026262668.1-112451863,intron,-5.083856699117854,3.195108916240337,15.55110586694424,8.030466058184852e-5,0.036772356586031646,TRUE,Down,TRUE_Down,Transplant,receptor-type tyrosine-protein phosphatase kappa-like,112424593,112503436,GO:0004725;GO:0005515;GO:0006470
NW_026262668.1,112451868,1,112451869,2,*,LOC127728568,NW_026262668.1-112451868,intron,-4.953363755101627,3.195108916240337,15.001108590785776,1.074480375832566e-4,0.04435926360207744,TRUE,Down,TRUE_Down,Transplant,receptor-type tyrosine-protein phosphatase kappa-like,112424593,112503436,GO:0004725;GO:0005515;GO:0006470
NW_026262668.1,112451888,1,112451889,2,*,LOC127728568,NW_026262668.1-112451888,intron,-5.118007059498318,3.1891651091020106,15.669431538053011,7.543353523716257e-5,0.03622761944701331,TRUE,Down,TRUE_Down,Transplant,receptor-type tyrosine-protein phosphatase kappa-like,112424593,112503436,GO:0004725;GO:0005515;GO:0006470
NW_026262668.1,117808469,1,117808470,2,*,LOC127728661,NW_026262668.1-117808469,intron,-4.321404904088436,3.2944966980013217,14.927638226591128,1.1171431018321605e-4,0.04435926360207744,TRUE,Down,TRUE_Down,Transplant,60S ribosomal protein L5-like,117789709,117809409,GO:0000027;GO:0003735;GO:0005840;GO:0006412;GO:0008097;GO:0022625
NW_026262669.1,1587471,1,1587472,2,*,NA,NW_026262669.1-1587471,interg,3.010541913851682,2.8083195956804854,16.539976511556755,4.7635115400600135e-5,0.028440520287043917,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262669.1,1587473,1,1587474,2,*,NA,NW_026262669.1-1587473,interg,3.010541913851682,2.8083195956804854,16.539976511556755,4.7635115400600135e-5,0.028440520287043917,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262679.1,4556436,1,4556437,2,*,NA,NW_026262679.1-4556436,interg,4.490425808156121,3.812595262704392,15.195345493087864,9.694207126921569e-5,0.042452871850214936,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262679.1,4556452,1,4556453,2,*,NA,NW_026262679.1-4556452,interg,4.226329594407456,3.8103614261293246,14.769156022389469,1.2150679218034782e-4,0.045646051595750664,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262679.1,4556459,1,4556460,2,*,NA,NW_026262679.1-4556459,interg,4.2187821371701535,3.809780406821735,14.769866949402273,1.2146098924092898e-4,0.045646051595750664,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262679.1,12288981,1,12288982,2,*,LOC127732947,NW_026262679.1-12288981,intron,1.4228608688716526,3.066026804602856,15.328703919335174,9.033346426885211e-5,0.040016158194842485,TRUE,Up,TRUE_Up,Transplant,coiled-coil domain-containing protein 171-like,12257881,12437361,NA
NW_026262679.1,41360009,1,41360010,2,*,LOC127734584,NW_026262679.1-41360009,intron,-4.063629270930312,2.836501669894889,17.95194757608037,2.2655248957502097e-5,0.01887182238159925,TRUE,Down,TRUE_Down,Transplant,integrator complex subunit 3-like,41314759,41360849,GO:0005737
NW_026262679.1,50075781,1,50075782,2,*,LOC127733517,NW_026262679.1-50075781,exon,-4.3371188914679255,2.582350221266918,16.70535126911355,4.365767832565555e-5,0.028115544841722177,TRUE,Down,TRUE_Down,Transplant,thrombospondin-1-like,50067830,50078519,GO:0005515
NW_026262679.1,50075804,1,50075805,2,*,LOC127733517,NW_026262679.1-50075804,exon,-4.642409116820628,2.582350221266918,18.10623038087383,2.089167211312425e-5,0.017989372854622362,TRUE,Down,TRUE_Down,Transplant,thrombospondin-1-like,50067830,50078519,GO:0005515
NW_026262679.1,67342308,1,67342309,2,*,LOC127733112,NW_026262679.1-67342308,intron,4.70905027317852,3.1184827437848552,16.605409282019075,4.601958098785902e-5,0.028440520287043917,TRUE,Up,TRUE_Up,Transplant,ras GTPase-activating-like protein IQGAP1,67317930,67549275,GO:0005096;GO:0005516;GO:0005737;GO:0032956;GO:0043087;GO:0051015
NW_026262679.1,70748527,1,70748528,2,*,LOC127734993,NW_026262679.1-70748527,intron,-3.9592079012515593,3.5766419785553882,17.0116822274691,3.715053855427272e-5,0.025564310599608776,TRUE,Down,TRUE_Down,Transplant,erythroid differentiation-related factor 1-like,70709980,70772784,GO:0005515;GO:0045893
NW_026262679.1,97509142,1,97509143,2,*,NA,NW_026262679.1-97509142,interg,4.423551536514612,3.2156352070319185,15.5438920108927,8.061166953459623e-5,0.036772356586031646,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262679.1,97509186,1,97509187,2,*,NA,NW_026262679.1-97509186,interg,4.577067125558117,3.220716572584257,28.458844431819273,9.571153246453486e-8,9.168686252440118e-4,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262679.1,97509193,1,97509194,2,*,NA,NW_026262679.1-97509193,interg,4.42683965938003,3.220716572584257,15.606773862618553,7.797475198535453e-5,0.03622761944701331,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262679.1,97509206,1,97509207,2,*,NA,NW_026262679.1-97509206,interg,4.42683965938003,3.220716572584257,15.606773862618553,7.797475198535453e-5,0.03622761944701331,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262679.1,109057565,1,109057566,2,*,LOC127735755,NW_026262679.1-109057565,intron,3.61591353492539,3.492896771402232,18.925991548146918,1.3588860549653173e-5,0.013182226798521778,TRUE,Up,TRUE_Up,Transplant,ankyrin repeat domain-containing protein 55-like,109039082,109083512,GO:0005515
NW_026262679.1,109057592,1,109057593,2,*,LOC127735755,NW_026262679.1-109057592,intron,3.1245958864419454,3.4896778158518305,15.752121229370163,7.220692792474876e-5,0.035367748615919556,TRUE,Up,TRUE_Up,Transplant,ankyrin repeat domain-containing protein 55-like,109039082,109083512,GO:0005515
NW_026262679.1,109057595,1,109057596,2,*,LOC127735755,NW_026262679.1-109057595,intron,3.4575115935587846,3.4896778158518305,17.858756652914575,2.3792191402397626e-5,0.01938200015515399,TRUE,Up,TRUE_Up,Transplant,ankyrin repeat domain-containing protein 55-like,109039082,109083512,GO:0005515
NW_026262682.1,430161,1,430162,2,*,NA,NW_026262682.1-430161,interg,4.93009123094639,3.039471375910999,19.01203913548209,1.2989629469442698e-5,0.012762477487438598,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262683.1,1817569,1,1817570,2,*,LOC127736576,NW_026262683.1-1817569,intron,4.611508687966549,2.841874261418025,17.820188126792928,2.4279346715574707e-5,0.01938200015515399,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127736576,1447524,1865344,NA
NW_026262683.1,1817582,1,1817583,2,*,LOC127736576,NW_026262683.1-1817582,intron,4.57784270054218,2.841874261418025,17.605466302394085,2.7180594686960107e-5,0.021125988727245776,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127736576,1447524,1865344,NA
NW_026262686.1,1736641,1,1736642,2,*,LOC127736782,NW_026262686.1-1736641,intron,2.3254297865465303,3.215508498278741,20.185549481647925,7.028185712381926e-6,0.008829705577936086,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127736782,1731127,1762253,GO:0004556;GO:0005509;GO:0005975
NW_026262686.1,1736643,1,1736644,2,*,LOC127736782,NW_026262686.1-1736643,intron,2.095745126711817,3.215508498278741,18.044109299089136,2.158454596449677e-5,0.018177508401485434,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127736782,1731127,1762253,GO:0004556;GO:0005509;GO:0005975
NW_026262686.1,1736649,1,1736650,2,*,LOC127736782,NW_026262686.1-1736649,intron,2.3254297865465303,3.215508498278741,20.185549481647925,7.028185712381926e-6,0.008829705577936086,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127736782,1731127,1762253,GO:0004556;GO:0005509;GO:0005975
NW_026262686.1,1736657,1,1736658,2,*,LOC127736782,NW_026262686.1-1736657,intron,2.045476637154196,3.2110907347112674,17.822470294208472,2.4250243895259437e-5,0.01938200015515399,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127736782,1731127,1762253,GO:0004556;GO:0005509;GO:0005975
NW_026262690.1,5095128,1,5095129,2,*,LOC127739388,NW_026262690.1-5095128,promoter,3.821640389502591,2.8200667739636653,14.802967512334742,1.1934754907431918e-4,0.04527880579633428,TRUE,Up,TRUE_Up,Transplant,basic immunoglobulin-like variable motif-containing protein,5095338,5114893,GO:0003697;GO:0004520;GO:0005634;GO:0006289
NW_026262690.1,9824232,1,9824233,2,*,LOC127737436,NW_026262690.1-9824232,intron,4.897495874663577,2.8457571159771127,16.160817639371324,5.818531070397552e-5,0.03118244385391516,TRUE,Up,TRUE_Up,Transplant,poly [ADP-ribose] polymerase 1-like,9807823,9853947,GO:0003677;GO:0003950;GO:0005634;GO:0008270;GO:0051287
NW_026262690.1,19623187,1,19623188,2,*,LOC127737628,NW_026262690.1-19623187,intron,4.953050537035293,3.262888322623824,17.40860372885503,3.01458331443616e-5,0.022214000662031688,TRUE,Up,TRUE_Up,Transplant,CD109 antigen-like,19607605,19668783,GO:0004866;GO:0005576;GO:0005615
NW_026262690.1,45270295,1,45270296,2,*,LOC127736938,NW_026262690.1-45270295,intron,3.997511699652109,2.5499140472176935,24.641766754465504,6.903907636575625e-7,0.0024099449181482625,TRUE,Up,TRUE_Up,Transplant,trypsin-like,45263425,45272140,GO:0004252;GO:0006508
NW_026262690.1,62908051,1,62908052,2,*,LOC127698632,NW_026262690.1-62908051,intron,2.9799157360079125,2.833722014313365,15.645220211446501,7.640544907489076e-5,0.03622761944701331,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127698632,62873054,62933172,NA
NW_026262690.1,69391943,1,69391944,2,*,NA,NW_026262690.1-69391943,interg,3.8055795803271275,3.3111850506429645,19.181892414745338,1.1883531394730322e-5,0.012142750826220707,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262690.1,69392023,1,69392024,2,*,NA,NW_026262690.1-69392023,interg,3.9003483799315433,3.316114779519494,19.886152026374393,8.219355041067533e-6,0.009842163951988305,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262690.1,86471969,1,86471970,2,*,NA,NW_026262690.1-86471969,interg,3.952400508301013,3.193185676272557,16.19386278156864,5.7179062898642386e-5,0.0309845579365605,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262690.1,98425675,1,98425676,2,*,LOC127698941,NW_026262690.1-98425675,intron,-4.637347437952296,2.8363128366844834,22.105940890932853,2.5801002516708304e-6,0.004393968064156572,TRUE,Down,TRUE_Down,Transplant,uncharacterized LOC127698941,98247837,98526653,GO:0017178;GO:0017183
NW_026262690.1,98425710,1,98425711,2,*,LOC127698941,NW_026262690.1-98425710,intron,-3.6806379716397064,2.7835909225775683,15.160759540122593,9.873406198269732e-5,0.04299195212560222,TRUE,Down,TRUE_Down,Transplant,uncharacterized LOC127698941,98247837,98526653,GO:0017178;GO:0017183
NW_026262690.1,99951258,1,99951259,2,*,LOC127698938,NW_026262690.1-99951258,intron,-4.20035841052988,2.569921281481937,16.513764186730384,4.829818561209044e-5,0.028440520287043917,TRUE,Down,TRUE_Down,Transplant,golgin subfamily A member 5-like,99747573,100072471,GO:0000139;GO:0000301;GO:0007030;GO:0031985
NW_026262701.1,4013207,1,4013208,2,*,NA,NW_026262701.1-4013207,interg,4.516275994653156,3.049313379399554,25.73426940242122,3.9180755497113797e-7,0.0022087343454689984,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262701.1,4013239,1,4013240,2,*,NA,NW_026262701.1-4013239,interg,4.491017319425917,2.999079187887258,25.881730344782518,3.629884584168035e-7,0.0022087343454689984,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262701.1,8046602,1,8046603,2,*,LOC127700287,NW_026262701.1-8046602,intron,-5.549552122254602,3.077442904427233,16.98407563863813,3.769464869977284e-5,0.025564310599608776,TRUE,Down,TRUE_Down,Transplant,uncharacterized LOC127700287,8037863,8056816,NA
NW_026262701.1,8046692,1,8046693,2,*,LOC127700287,NW_026262701.1-8046692,intron,-5.355344033121071,3.0544918161790893,16.442828769084628,5.0139492600604196e-5,0.028462890036591873,TRUE,Down,TRUE_Down,Transplant,uncharacterized LOC127700287,8037863,8056816,NA
NW_026262701.1,21401778,1,21401779,2,*,LOC127702666,NW_026262701.1-21401778,intron,5.004846373568362,3.1539523863339824,18.35023290009583,1.837965159309494e-5,0.016768368803433617,TRUE,Up,TRUE_Up,Transplant,ankyrin-1-like,21394012,21414413,GO:0005515
NW_026262701.1,21401817,1,21401818,2,*,LOC127702666,NW_026262701.1-21401817,intron,4.937391963581948,3.156631005871823,18.54603689834334,1.6584969403450378e-5,0.015313321869913533,TRUE,Up,TRUE_Up,Transplant,ankyrin-1-like,21394012,21414413,GO:0005515
NW_026262701.1,40335203,1,40335204,2,*,LOC127702076,NW_026262701.1-40335203,intron,3.9416564563375083,3.5888912517283273,21.485142918420888,3.565806596403819e-6,0.005465383086440062,TRUE,Up,TRUE_Up,Transplant,transient receptor potential cation channel subfamily M member-like 2,40179112,40356211,GO:0016020;GO:0070588;GO:0099604
NW_026262701.1,40335205,1,40335206,2,*,LOC127702076,NW_026262701.1-40335205,intron,4.248844870445777,3.6039726129815026,24.380239390133557,7.907566516300074e-7,0.0024099449181482625,TRUE,Up,TRUE_Up,Transplant,transient receptor potential cation channel subfamily M member-like 2,40179112,40356211,GO:0016020;GO:0070588;GO:0099604
NW_026262701.1,40335302,1,40335303,2,*,LOC127702076,NW_026262701.1-40335302,intron,4.322110421923037,3.6092825964656683,24.48768386591423,7.478636319797561e-7,0.0024099449181482625,TRUE,Up,TRUE_Up,Transplant,transient receptor potential cation channel subfamily M member-like 2,40179112,40356211,GO:0016020;GO:0070588;GO:0099604
NW_026262701.1,40335329,1,40335330,2,*,LOC127702076,NW_026262701.1-40335329,intron,4.302778554889506,3.59995468952963,24.458115145733043,7.594295889539739e-7,0.0024099449181482625,TRUE,Up,TRUE_Up,Transplant,transient receptor potential cation channel subfamily M member-like 2,40179112,40356211,GO:0016020;GO:0070588;GO:0099604
NW_026262701.1,40335342,1,40335343,2,*,LOC127702076,NW_026262701.1-40335342,intron,4.01305390388224,3.5916544706232796,21.619246861480725,3.324984888144375e-6,0.005200276365057802,TRUE,Up,TRUE_Up,Transplant,transient receptor potential cation channel subfamily M member-like 2,40179112,40356211,GO:0016020;GO:0070588;GO:0099604
NW_026262701.1,67936918,1,67936919,2,*,LOC127701396,NW_026262701.1-67936918,intron,4.0243176484959715,4.211223101789434,15.745607524547701,7.245598064485842e-5,0.035367748615919556,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127701396,67926274,67965364,NA
NW_026262701.1,68047014,1,68047015,2,*,LOC127701270,NW_026262701.1-68047014,intron,-4.709735330897508,3.035621649875511,22.54842907984459,2.049120257446266e-6,0.004027710219905924,TRUE,Down,TRUE_Down,Transplant,L-fucose kinase-like,68026130,68080337,GO:0005524;GO:0042352;GO:0050201
NW_026262701.1,73070147,1,73070148,2,*,LOC127702759,NW_026262701.1-73070147,intron,-4.125650713788113,2.450591405668207,15.004138878285236,1.072756396766022e-4,0.04435926360207744,TRUE,Down,TRUE_Down,Transplant,uncharacterized LOC127702759,73067052,73146824,GO:0005515
NW_026262701.1,73070199,1,73070200,2,*,LOC127702759,NW_026262701.1-73070199,intron,-4.737869548869466,2.450591405668207,19.25187493760002,1.1455781854385001e-5,0.012026373947844508,TRUE,Down,TRUE_Down,Transplant,uncharacterized LOC127702759,73067052,73146824,GO:0005515
NW_026262701.1,101455873,1,101455874,2,*,LOC127702128,NW_026262701.1-101455873,intron,-3.6933600291059125,3.604681354880298,15.128611757514726,1.004296081020696e-4,0.04331312908013844,TRUE,Down,TRUE_Down,Transplant,ABC transporter G family member 20-like,101432515,101471751,GO:0005524;GO:0016020;GO:0016887;GO:0043190;GO:0055085;GO:0140359
NW_026262701.1,115687863,1,115687864,2,*,LOC127700732,NW_026262701.1-115687863,intron,-5.815947933636044,3.616271196805419,18.85084536049061,1.413484431979774e-5,0.013540474116150246,TRUE,Down,TRUE_Down,Transplant,rho guanine nucleotide exchange factor 12-like,115637817,115775096,GO:0001664;GO:0005085;GO:0005737;GO:0007186
NW_026262701.1,119570685,1,119570686,2,*,LOC127700877,NW_026262701.1-119570685,promoter,3.8268226171401616,2.7583060202385186,20.592032099439276,5.68321591737121e-6,0.007382015848197627,TRUE,Up,TRUE_Up,Transplant,CBY1-interacting BAR domain-containing protein 1-like,119571643,119600674,GO:0035869;GO:0036064;GO:0060271
